damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),total kills,total deaths,avg kill time,assists,alone kills,Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled,Role,id
1011,10,5,4,1,0,0,10,0,5,10,6,261.3733889,11,2,304.1847057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3793.558128,,76561198156093907
749,7,7,0,0,0,0,5,2,3,7,7,386.8978667,8,2,374.4717957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,3975.2190020000003,,76561198296003938
983,10,9,0,0,0,1,10,0,5,10,10,189.18522219999997,11,1,237.31448019999996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,4382.108569,,76561198355986329
539,4,1,2,1,0,0,3,1,5,4,6,437.52533330000006,8,0,444.07442069999996,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,2935.4013379999997,,76561198293312731
437,3,1,0,0,2,0,3,0,5,3,6,712.312,3,1,638.0046079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3861.632365,,76561198343370880
1430,11,8,0,0,2,1,10,1,5,11,9,198.15864,19,2,227.359098,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5,2,4753.824293,,76561197993149859
1318,16,16,0,0,0,0,13,3,4,16,10,155.6516,13,6,182.7408169,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,4,5364.359472,,76561198265845129
864,8,4,3,1,0,0,7,1,5,8,11,255.9516714,10,0,214.2342627,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,4446.317575,,76561198577895507
862,6,6,0,0,0,0,6,0,5,6,12,298.9292,13,1,250.50826119999996,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,3649.1756530000002,,76561198168929625
740,6,4,2,0,0,0,4,2,5,6,11,221.7148,10,1,192.8554321,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,3,5567.27754,,76561198380504694
2400,27,19,8,0,0,0,22,5,5,27,7,90.85337308,26,10,103.9527312,1,5,1,1,1,0,0,0,0,2,0,1,0,0,0,2,1,1,0,0,0,2,3,5703.316649,,76561198312787335
928,5,4,1,0,0,0,5,0,4,5,10,561.179675,13,0,551.5259381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,3609.087692,,76561198012031445
1014,7,6,0,0,1,0,7,0,5,7,11,178.30233330000002,14,0,187.08893590000002,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3439.432469,,76561198321420303
279,3,3,0,0,0,0,3,0,5,3,12,683.1495,6,0,684.8316764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3704.8795909999994,,76561198052642384
1139,11,10,0,0,1,0,10,1,5,11,7,148.4612,7,3,122.28097369999999,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,6362.978465,,76561197982536298
1151,10,2,2,3,2,0,8,2,5,10,13,262.7373111,13,0,278.6235292,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2,5838.313604999999,,76561198126678514
1390,14,3,7,1,3,0,11,3,5,14,12,138.02015380000003,20,2,120.0349392,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,4,6551.876792,,76561198340412267
1922,16,10,0,4,2,0,16,0,3,16,12,168.1649267,23,4,207.66568069999997,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3,7561.701679000001,,76561198297091831
917,7,5,0,1,1,0,6,1,4,7,13,420.83426669999994,12,0,421.86075660000006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,1,0,0,3,6942.505259999999,,76561198310001550
1007,7,4,0,3,0,0,5,2,5,7,11,252.44211669999999,13,1,276.935374,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7277.674156,,76561198265845129
1660,19,17,0,0,2,0,17,2,5,19,12,101.66237779999999,20,1,103.3645915,0,0,0,0,0,1,0,0,1,1,0,1,4,0,1,0,0,2,1,1,0,0,1,7910.848790999999,,76561198296457999
1254,10,8,0,1,1,0,10,0,5,10,10,190.23936669999998,14,0,213.002502,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,4554.25476,,76561198079658288
2081,20,14,5,0,1,0,18,2,4,20,10,133.5579632,22,1,138.8907497,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,2,2,0,0,1,0,7580.797055,,76561198313569499
860,6,2,0,0,4,0,5,1,5,6,10,314.33238,15,0,338.3095453,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5891.128321,,76561198282573663
761,5,3,0,2,0,0,5,0,5,5,11,375.4127,6,1,473.1987801,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6149.140304,,76561198123988023
749,8,8,0,0,0,0,7,1,5,8,2,90.42064286,8,3,109.01572340000001,0,2,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1259.6946380000002,,76561198191238615
235,1,0,1,0,0,0,0,1,4,1,2,0.0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295.075705,,76561198201348442
855,8,4,4,0,0,0,8,0,4,8,3,221.84397140000002,7,0,222.00796499999998,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1758.062225,,76561198155115183
357,5,3,0,0,0,2,4,1,5,5,2,134.007625,4,0,134.7607676,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447.322477,,76561197970104038
306,1,1,0,0,0,0,0,1,5,1,4,0.0,6,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1128.268584,,76561197985023967
604,5,2,2,1,0,0,3,2,4,5,4,387.898225,7,0,416.6283014,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2379.83284,,76561198340910120
236,3,3,0,0,0,0,2,1,5,3,4,782.74145,4,0,882.2699849999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2054.1862170000004,,76561198048608095
255,2,2,0,0,0,0,2,0,5,2,5,518.4487,2,0,401.6862905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849.230677,,76561198070785256
737,5,4,0,0,1,0,4,1,5,5,10,139.07675,13,1,164.4457144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3141.041896,,76561198017826068
893,11,8,0,0,2,1,9,2,5,11,8,204.48847,14,5,216.2183375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,5279.301383,,76561198265845129
1267,12,5,4,0,3,0,11,1,5,12,9,220.7677909,13,4,228.99781209999998,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,2,0,1,0,3,5260.630314999999,,76561198319850161
800,7,0,6,1,0,0,7,0,4,7,8,351.9358,9,1,334.89768419999996,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3224.6405440000003,,76561197961257994
900,8,1,4,1,2,0,7,1,5,8,7,287.50077139999996,12,3,239.4856565,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3571.356299,,76561198252508710
1087,11,5,2,0,4,0,9,2,4,11,6,247.62027999999998,12,3,272.6624387,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,5350.468359,,76561198158797470
1110,10,7,2,0,1,0,9,1,3,10,7,267.3685444,14,2,279.9109371,0,2,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,2,0,1,0,1,5562.767097,,76561198039205946
972,7,5,0,1,0,0,6,1,5,7,9,319.7848333,12,2,349.447839,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4110.029,,76561198192411994
555,8,3,1,0,2,2,7,1,5,8,7,221.5617143,3,1,282.4525494,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4656.131071,,76561198040936153
1713,20,7,11,0,1,1,13,7,5,20,12,125.1329842,17,1,106.0323291,1,0,0,0,0,2,1,0,0,0,0,2,3,0,1,1,1,1,1,0,0,0,1,6024.561736,,76561198384471964
1586,12,4,6,0,2,0,7,5,5,12,11,223.91922730000002,20,5,191.9424852,0,0,0,0,0,1,0,0,0,1,0,2,1,3,0,1,0,0,0,0,0,0,4,5916.741043999999,,76561198023317027
1368,10,7,0,0,3,0,8,2,5,10,16,164.9041333,19,1,147.815978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,1,6548.637352000001,,76561198177313262
1074,8,6,0,0,0,0,5,3,4,8,12,285.6236286,14,0,225.41574790000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,4,5425.809815,,76561198326166283
1428,17,11,4,1,1,0,9,8,3,17,12,152.7312813,16,4,132.1338525,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,3,7113.069855,,76561198283487617
1800,14,12,0,0,2,0,10,4,5,14,15,174.72344619999998,22,5,173.5698243,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,1,0,0,2,5586.887832,,76561198313567888
1423,19,14,2,1,1,1,13,6,5,19,13,136.8360722,21,5,100.09875759999998,0,1,0,1,0,0,2,1,0,3,0,2,1,0,1,0,2,0,0,0,0,0,7,8501.864862999999,,76561198202038369
1090,9,5,2,0,2,0,6,3,4,9,13,277.3497375,14,1,268.8243505,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6979.621276999999,,76561198315987165
1141,11,10,1,0,0,0,11,0,4,11,12,230.44769,14,2,241.5012001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,8376.351933,,76561198311904799
1483,10,5,0,2,3,0,9,1,5,10,14,227.20515559999998,7,1,240.35845580000003,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,2,6373.746175,,76561198279656779
1468,12,9,3,0,0,0,10,2,5,12,8,157.4493,14,4,152.84858280000003,0,0,0,1,0,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3751.02364,,76561198365825497
860,7,5,0,0,1,1,4,3,3,7,4,315.4881,10,2,236.23450699999998,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2925.653569,,76561197973576874
734,7,6,0,0,1,0,7,0,4,7,6,302.07003330000003,10,0,252.79067569999998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3493.9937979999995,,76561198099469104
881,9,7,0,1,0,0,8,1,5,9,7,114.3955,11,1,143.7908135,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,4139.229482,,76561198188994942
907,10,1,8,1,0,0,9,1,3,10,6,191.61854440000002,10,2,177.4863908,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3919.0994520000004,,76561198079444984
523,4,1,0,1,0,0,2,2,5,4,10,555.9367333,7,1,613.7020406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3795.1618259999996,,76561198193997222
1130,8,6,1,1,0,0,6,2,4,8,10,257.6223,11,2,228.99530519999996,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4375.630632,,76561198154171748
1379,16,12,0,2,1,1,12,4,5,16,8,101.47792,13,3,66.92826316,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,5944.677,,76561198078381494
425,3,0,1,2,0,0,2,1,5,3,8,359.8365,3,2,487.57707089999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3822.0694270000004,,76561198146972300
1290,10,7,0,0,3,0,7,3,3,10,10,299.3047889,13,4,282.4504952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1,5800.739678,,76561198080170380
1251,10,4,0,1,5,0,6,4,5,10,14,288.4424,16,2,244.9483838,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,0,0,0,0,3,5445.1363759999995,,76561198136962467
1370,17,16,0,0,1,0,14,3,5,17,11,153.6500875,21,7,161.2033504,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0,0,6,7573.867876,,76561198265845129
1352,14,10,0,0,3,1,9,5,5,14,12,187.54025380000002,22,4,223.352756,0,0,0,1,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,2,6494.301697,,76561198037493772
1044,9,5,2,2,0,0,9,0,5,9,13,261.3725375,12,2,335.9640491,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,5874.449562,,76561198167730449
1245,12,6,4,0,2,0,9,3,5,12,11,248.5623545,13,5,248.8050395,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,6002.807353,,76561198143724354
1741,12,10,2,0,0,0,11,1,3,12,13,230.70499089999998,21,3,263.7361498,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6640.868116,,76561198134395238
1288,12,10,0,0,2,0,8,4,4,12,11,249.1420091,17,2,224.94472149999999,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,7606.826905,,76561198077468069
1273,12,11,0,0,0,1,10,2,4,12,12,250.2529,17,1,228.2622395,0,2,0,0,0,0,0,0,0,0,0,0,5,0,2,1,1,0,0,0,0,0,3,7936.912869,,76561198392946894
1295,12,7,4,0,1,0,11,1,5,12,13,221.8203727,7,0,220.10078810000002,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7559.809198999999,,76561198131135376
722,6,2,3,0,1,0,6,0,5,6,5,305.84562,7,1,341.28801539999995,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,1,1009.170843,,76561198023317027
539,5,0,4,0,0,0,4,1,4,5,4,381.83805,5,1,444.9296102,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1105.915681,,76561198131224145
294,5,3,1,1,0,0,5,0,4,5,4,254.079475,8,0,227.651225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1617.3125400000001,,76561198347812567
831,7,7,0,0,0,0,7,0,3,7,1,247.0877333,6,3,188.61380369999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3279.093606,,76561198205932439
477,6,4,2,0,0,0,6,0,4,6,2,186.3583,7,0,191.0769553,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,585.90163,,76561198384471964
732,6,4,2,0,0,0,6,0,5,6,6,277.6368,9,0,270.48145980000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,1157.223696,,76561198026484567
400,4,1,1,1,0,1,4,0,5,4,6,233.70856669999998,6,2,223.82605759999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,1130.578028,,76561198204867639
454,3,1,1,0,0,0,2,1,4,3,6,715.9424,5,2,823.2284568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,890.9491122000002,,76561198075548974
331,2,1,0,0,1,0,2,0,5,2,5,996.9993,3,1,1049.489302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2070.427988,,76561198324057136
1280,10,5,4,1,0,0,10,0,5,10,9,156.7721444,11,1,131.3547589,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,1,2580.370228,,76561197970635817
1431,13,10,1,0,2,0,12,1,5,13,8,101.6424333,22,2,108.54219199999999,2,0,0,1,0,0,0,0,0,1,0,1,1,2,2,0,0,1,0,0,0,0,3,5495.861464,,76561198247192982
2109,23,12,2,3,6,0,23,0,4,23,7,61.91468182,17,1,72.54292968,2,0,0,2,0,0,0,1,0,1,0,0,1,1,3,2,0,0,2,0,0,0,1,5328.9912460000005,,76561198377035020
785,4,1,1,1,1,0,4,0,5,4,9,341.4999667,10,0,242.08976549999997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3333.962996,,76561198406605405
1026,11,4,0,7,0,0,11,0,5,11,6,110.29897,13,1,129.2160124,0,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,0,0,2,0,0,0,0,4196.1051640000005,,76561198134394016
1044,9,5,3,0,0,0,7,2,3,9,11,166.643325,12,0,119.7768045,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5449.387179,,76561198313818830
820,5,4,0,0,1,0,5,0,5,5,13,195.15505,9,1,243.9025063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,4413.620571,,76561198165845920
1527,15,13,0,2,0,0,15,0,4,15,10,97.66512857,18,0,75.48715293,2,1,2,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4187.707807,,76561198413313103
729,4,2,1,0,1,0,4,0,5,4,12,202.7014667,12,1,108.01970449999999,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4021.4461109999997,,76561198371032854
640,5,0,0,4,0,1,5,0,5,5,14,204.915575,6,0,161.1551225,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,5034.39016,,76561198393788960
1950,19,12,4,0,3,0,14,5,5,19,12,128.87179440000003,24,3,118.7076864,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,1,1,0,0,0,0,0,1,8036.078009000001,,76561198037545351
1911,16,12,0,1,3,0,9,7,5,16,14,141.70758669999998,22,3,145.318979,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,3,7812.058365999999,,76561198340352543
1481,15,2,11,2,0,0,7,8,5,15,12,126.1178571,20,4,143.297946,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,1,3,3,8816.185766,,76561198373002444
1158,10,9,0,0,1,0,7,3,4,10,14,199.40642219999998,17,3,261.4959574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,2,6314.155854,,76561198272107746
1754,14,8,1,1,4,0,5,9,5,14,13,133.66490770000001,19,1,129.2986938,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,1,5652.226254,,76561198124361371
1275,12,7,2,2,1,0,7,5,5,12,15,146.6210455,19,1,157.72572380000003,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,3,7651.612989,,76561198364831274
1913,18,14,2,1,1,0,15,3,5,18,14,105.8089706,24,4,122.49530039999999,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,1,8344.706362,,76561198363614402
1381,12,8,0,1,2,1,4,8,4,12,14,172.7524091,21,1,161.5007345,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,6,9432.804447,,76561198345046917
777,9,1,2,0,6,0,5,4,5,9,16,222.5973625,12,2,172.2016505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,4,8200.855325,,76561198132376628
1909,14,14,0,0,0,0,4,10,5,14,15,171.47705380000002,16,3,162.7456961,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,9083.32719,,76561198348663932
651,6,3,0,3,0,0,6,0,4,6,7,405.07624,12,1,526.4423684999999,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2395.489377,,76561198353552149
1106,10,9,1,0,0,0,10,0,5,10,8,200.43355559999998,10,3,234.36897230000002,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1,3832.1038719999997,,76561197989582287
1167,11,3,8,0,0,0,8,3,5,11,6,178.85418,11,0,200.9354927,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3402.450847,,76561198050425117
741,7,6,1,0,0,0,2,5,5,7,7,145.9533333,7,2,89.23799517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2394.3908920000003,,76561198413749921
668,8,2,5,0,0,1,3,5,5,8,7,218.0073286,9,2,249.3864503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2760.9254,,76561198381163915
1112,12,5,7,0,0,0,7,5,5,12,8,162.8193727,11,3,164.30629330000002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,4945.0295590000005,,76561198296972170
562,7,7,0,0,0,0,2,5,5,7,7,171.3026833,9,2,246.7269476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3445.5944200000004,,76561198075189888
640,5,1,3,0,0,1,4,1,5,5,8,340.610875,8,2,433.7781912,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4013.7087509999997,,76561198051200260
1343,10,10,0,0,0,0,8,2,4,10,12,192.11587780000002,6,2,170.8229888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4825.017693,,76561198418818019
200,2,1,1,0,0,0,2,0,5,2,3,324.3636,2,0,30.66693332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.0826009,,76561198153915324
518,4,2,2,0,0,0,4,0,4,4,3,59.9133,5,0,146.7922967,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,703.2970609,,76561198033873728
292,2,1,0,0,1,0,2,0,5,2,3,304.6322,2,0,393.9389057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,644.2813882999999,,76561198059283957
403,3,3,0,0,0,0,3,0,3,3,3,214.5903,4,0,187.7828041,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,921.0649002,,76561198344283692
345,3,3,0,0,0,0,3,0,5,3,1,75.79845,5,0,38.79425301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,907.0480037999998,,76561198124173992
156,1,0,0,0,1,0,1,0,5,1,4,0.0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,726.7533075,,76561198190339818
279,2,1,1,0,0,0,2,0,5,2,2,254.4126,3,0,342.9479224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,956.2194659,,76561198144050335
274,3,2,0,0,1,0,3,0,4,3,3,151.8314,2,1,160.68019909999998,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,540.1994051,,76561198144455694
673,10,10,0,0,0,0,10,0,5,10,1,32.02393333,0,0,39.12454868,0,7,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,786.7729495,,76561198241834948
781,8,5,2,1,0,0,6,2,5,8,10,288.27448569999996,10,0,365.61103510000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5507.145694,,76561198068748403
721,7,6,0,0,1,0,5,2,4,7,11,337.4089667,11,1,411.8241672,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3773.4971579999997,,76561198073585417
916,8,7,0,0,1,0,7,1,5,8,10,332.7567571000001,14,0,359.8620758,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3326.2524940000003,,76561198039372717
1889,19,7,11,1,0,0,16,3,3,19,9,127.43645,16,5,147.1523218,0,0,0,0,1,2,0,0,0,1,0,0,1,0,2,0,0,3,1,0,2,0,2,5943.687179,,76561198325594289
1669,14,4,10,0,0,0,10,4,3,14,8,171.46193080000003,16,4,213.4476631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,6581.983575,,76561198346148822
764,4,3,0,0,0,0,3,1,5,4,12,595.7059667000001,12,2,622.831314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,6298.691838000001,,76561198097974203
1456,14,10,2,0,2,0,13,1,5,14,12,173.6833462,17,3,173.0600176,3,0,0,3,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,4,4372.962321,,76561197994993011
1348,13,5,6,2,0,0,12,1,5,13,11,158.7320833,13,2,182.6893871,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,2,4740.965839,,76561198155289491
757,7,6,0,0,1,0,7,0,4,7,10,360.2915167,11,2,361.56924760000004,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,5609.60253,,76561197972534511
1065,10,0,8,0,0,0,8,2,5,10,11,202.5238889,4,0,200.5194403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,2,5831.492742,,76561198054601537
1065,12,4,5,3,0,0,11,1,4,12,8,131.0467909,12,3,138.1640519,1,0,0,1,1,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,3,2920.5734780000003,,76561198078700943
809,6,1,5,0,0,0,6,0,5,6,9,116.11648000000001,8,2,73.59090867,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,2074.0897370000002,,76561198050425117
348,2,0,0,0,2,0,1,1,5,2,9,639.6595,7,0,722.8105016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2286.833939,,76561198260859249
479,4,4,0,0,0,0,2,2,5,4,8,368.4769,5,2,486.36322429999996,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2918.555513,,76561198352625450
973,9,9,0,0,0,0,8,1,5,9,5,187.27700000000002,12,4,209.74074590000004,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,3326.746254,,76561198281257109
530,4,3,1,0,0,0,3,1,5,4,7,253.01086669999998,7,0,268.6525445,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3526.457081,,76561198348465703
