damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),total kills,total deaths,avg kill time,assists,alone kills,Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled
970,7,3,4,0,0,0,4,3,5,7,12,283.94210000000004,14,3,284.26974009932354,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7472.9799496332425
1626,19,19,0,0,0,0,18,1,5,19,10,112.57632222222225,20,4,96.29720853008887,1,2,0,0,0,0,0,0,0,6,0,0,2,1,0,0,1,2,0,0,0,0,4,5793.410271524371
1483,12,12,0,0,0,0,11,1,5,12,12,211.6563181818182,11,2,223.16772487764558,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,4586.610461984322
765,4,1,2,0,1,0,4,0,5,4,8,462.62113333333326,9,0,450.9757742562435,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4040.585046729274
700,7,4,2,1,0,0,6,1,4,7,9,245.25609999999998,7,1,209.77825599182339,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3640.406721908963
725,4,1,0,0,2,0,4,0,5,4,9,97.22266666666663,11,1,111.1201329791113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5137.028363554123
705,6,0,2,3,1,0,5,1,4,6,7,224.71095999999997,10,2,286.4451145345036,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,4034.9877403515916
489,5,4,0,0,1,0,5,0,4,5,8,333.731575,5,2,326.3466411631396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,4215.509913752789
918,13,5,4,4,0,0,10,3,5,13,5,123.01888333333333,15,2,105.63390188892197,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,5599.608174687211
1045,7,7,0,0,0,0,6,1,5,7,8,114.14928333333334,11,2,118.99582828779204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,3974.6492168080454
621,6,5,1,0,0,0,6,0,4,6,7,238.85042000000004,10,2,272.23405177995375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4093.7487908998764
551,6,6,0,0,0,0,5,1,5,6,4,298.84742,9,1,241.12094983037264,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3003.8938027290105
1066,11,9,2,0,0,0,10,1,3,11,4,130.46909,3,4,163.57488726422372,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,4963.972095858747
627,8,4,4,0,0,0,8,0,5,8,13,334.8110571428571,6,2,322.13488108144327,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2724.5899265681064
928,5,3,2,0,0,0,5,0,5,5,9,299.17094999999995,11,3,223.40874925439564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4987.4635516295675
1848,24,22,0,0,1,1,19,5,5,24,8,99.69506086956521,16,0,94.6854504773407,0,0,0,1,0,0,0,0,2,0,0,0,8,0,3,1,0,0,0,0,0,2,0,4979.243741388751
955,8,5,2,0,1,0,7,1,4,8,7,271.6321857142857,11,1,304.4019339608553,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,4745.295863010086
739,9,7,1,0,1,0,9,0,3,9,10,289.7992625,8,1,293.4287449587366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5425.040240709007
1506,15,7,2,3,3,0,14,1,4,15,17,161.77563571428573,14,0,162.55079657378332,4,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,5504.23765809618
508,5,3,2,0,0,0,3,2,5,5,5,459.425475,6,1,414.1591737125672,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2613.7472806881315
859,7,7,0,0,0,0,6,1,5,7,11,262.5981666666667,14,2,207.60923695122895,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,5358.648680034073
1493,16,2,11,0,3,0,16,0,5,16,10,149.44256000000001,15,0,164.53570795899043,0,4,0,0,1,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,0,0,1,4703.18621527806
713,4,2,0,2,0,0,4,0,5,4,11,546.583,7,2,516.9506781075883,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,4204.218705228728
1051,11,6,1,1,3,0,10,1,4,11,6,195.45405,12,3,247.79625183065158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3617.5640252698126
914,10,10,0,0,0,0,10,0,5,10,8,213.5733888888889,7,0,193.6833352984844,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,3319.5144083778328
971,14,11,3,0,0,0,11,3,3,14,6,145.45433846153847,10,5,168.93303253042228,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4544.011058944701
536,8,6,0,0,2,0,8,0,5,8,6,148.75428571428571,7,0,154.08538415856898,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3860.433701935775
343,3,3,0,0,0,0,2,1,5,3,5,677.4285000000003,6,0,710.426834925121,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2220.8822051157194
1476,15,11,4,0,0,0,14,1,5,15,17,120.91304285714286,15,3,101.5547451589049,0,1,0,0,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,6,5280.636450271008
271,2,0,2,0,0,0,2,0,5,2,2,53.41420000000005,2,1,170.33427404733527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,683.5762608052338
547,3,2,0,0,1,0,3,0,4,3,9,447.22285,9,0,625.295803244036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3010.0760179330214
502,3,2,1,0,0,0,3,0,5,3,13,913.464,7,2,834.2229616778615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3864.8149569689026
834,9,9,0,0,0,0,7,2,5,9,6,60.821499999999986,3,0,70.89759531803142,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,3140.2069442307547
665,5,5,0,0,0,0,5,0,5,5,7,418.96662499999996,9,0,289.53755037472354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2982.448466891933
409,4,4,0,0,0,0,0,4,5,4,7,8.721666666666655,6,4,47.385922057337154,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2563.4931909303928
401,2,1,0,0,1,0,2,0,4,2,7,1591.9960000000008,5,0,1175.440633113289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2501.8923999351337
129,1,1,0,0,0,0,1,0,5,1,7,0.0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1919.7518041831763
872,9,6,1,0,2,0,8,1,4,9,7,214.809175,10,3,200.14281229969885,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,4325.919270225951
789,5,4,1,0,0,0,2,3,4,5,5,168.74790000000002,11,0,253.33957107977224,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3153.595326403802
749,8,2,4,2,0,0,7,1,5,8,4,255.76272857142857,10,0,229.12488337052477,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2790.271417778996
1180,14,12,2,0,0,0,9,5,5,14,3,133.65705384615384,11,0,91.88279117455976,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2864.9634996483505
394,4,4,0,0,0,0,4,0,5,4,5,178.212,8,0,149.03474679340533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690.092702480644
537,4,4,0,0,0,0,4,0,5,4,4,297.19700000000006,5,0,323.68849780708916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1374.601267177551
874,6,4,2,0,0,0,6,0,5,6,10,184.14281999999997,10,1,158.7251702640207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3707.282780912406
870,9,7,0,0,2,0,9,0,4,9,8,209.3005875,9,2,245.91399770013334,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,3945.7490604748414
935,9,2,6,1,0,0,9,0,3,9,8,112.1156375,11,2,103.85599203851382,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,2698.923287389812
480,3,1,1,0,1,0,2,1,5,3,7,310.979,7,1,522.3951565262419,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3202.5189351359204
435,5,4,0,1,0,0,4,1,5,5,9,167.45455,7,1,282.5442157642449,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,3774.8222287231197
763,8,3,5,0,0,0,8,0,5,8,6,94.70588571428571,12,0,48.85350093192893,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3734.6459098434148
945,8,4,3,0,0,1,7,1,5,8,7,253.93772857142858,11,0,259.33606191998234,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,3883.415140543456
1027,11,7,2,2,0,0,11,0,4,11,6,175.06485999999998,11,4,153.59026343734226,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3717.6041266325087
661,6,6,0,0,0,0,6,0,5,6,7,252.57838,10,2,230.17957455383353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,3815.361282448712
919,9,9,0,0,0,0,7,2,5,9,6,203.8222,5,4,177.73438521862326,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,3,3595.2916886839944
1433,15,7,7,0,0,1,11,4,5,15,7,164.12170714285713,14,4,140.3549562971887,0,2,0,0,0,1,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,4707.962036435918
600,4,3,1,0,0,0,2,2,5,4,9,407.1733333333334,9,2,215.8441451083572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,4348.146013859856
657,6,2,3,0,1,0,6,0,5,6,9,298.60574,7,1,254.40327063076447,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4788.810064351476
1012,8,8,0,0,0,0,7,1,5,8,9,194.1308571428571,10,3,279.54991081112547,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4,4576.523954673728
429,7,6,0,0,0,1,4,3,5,7,9,209.11083333333332,3,3,229.3519222203848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5449.842255390891
325,1,1,0,0,0,0,1,0,5,1,8,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1982.4817619030607
880,9,4,1,0,4,0,7,2,5,9,7,201.82925,11,0,150.84985335704596,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,4975.596867217434
615,5,5,0,0,0,0,4,1,5,5,10,398.36609999999996,8,1,353.7879471714035,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4572.513643908964
1153,15,11,2,1,0,0,9,6,4,15,9,160.56147142857142,14,3,148.46128474446064,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,2,5852.347759499681
1480,13,8,4,1,0,0,11,2,4,13,6,184.25994166666666,4,2,179.66870810021624,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,1,0,0,0,0,5066.937632228324
1482,12,5,3,1,3,0,9,3,4,12,16,162.2471090909091,19,0,127.28126062164401,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,1,8332.384588741998
2292,23,15,7,1,0,0,17,6,5,23,15,92.3124,19,2,79.06012895596078,0,0,0,3,0,2,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,1,7889.490255278816
98,1,0,1,0,0,0,1,0,5,1,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,269.06392808050475
1544,14,13,0,0,1,0,13,1,5,14,16,139.83196923076923,15,0,153.163142799887,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,6301.5912553611115
1074,12,7,0,0,5,0,9,3,5,12,7,146.5207090909091,12,2,151.75779793156926,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,1,0,0,0,1,2,4281.377744405693
1084,11,6,5,0,0,0,8,3,4,11,13,162.36668,13,0,114.61564678824986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,6069.200568745103
873,9,3,2,4,0,0,8,1,5,9,15,172.29835000000003,11,6,149.62856796508902,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,3,4887.7159996069495
432,3,1,0,0,2,0,2,1,4,3,12,508.09340000000003,7,1,329.1070807420499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5468.184658841964
1065,18,15,0,0,3,0,9,9,3,18,10,108.47465294117649,15,10,87.8481135349324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,8053.38161192143
1241,13,7,4,0,2,0,10,3,5,13,12,124.86161666666668,5,8,125.4032887391583,1,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,5,6194.965484271848
706,8,7,0,0,0,0,7,1,5,8,6,283.73102857142857,7,1,298.34811218053676,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,1,2060.428292724978
765,5,4,0,0,1,0,4,1,4,5,7,278.738475,11,2,245.78146793489563,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,2422.6623704202807
571,5,1,4,0,0,0,4,1,4,5,8,474.5463,8,3,509.3619869277504,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,4158.330163025879
625,4,2,1,0,0,0,2,2,5,4,8,587.6315333333333,9,0,680.6295817528957,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2266.5895722998084
1045,12,6,0,6,0,0,10,2,5,12,7,164.52867272727272,11,3,101.42379888806649,1,0,0,1,0,0,0,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,2,3297.1063529469575
919,6,4,2,0,0,0,5,1,5,6,9,375.93596,9,1,330.224014395806,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3844.7958786459462
861,9,0,5,3,1,0,6,3,4,9,4,227.75076249999998,10,1,241.43525276591686,1,0,0,0,0,1,0,0,0,0,0,2,0,1,3,1,0,0,0,0,0,0,0,1844.3343525867717
789,11,10,0,0,0,0,9,2,5,11,5,190.34051,9,0,180.2602117180176,0,1,0,0,0,0,1,2,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2252.898615372934
936,6,2,0,1,0,0,5,1,5,6,8,366.78326,13,1,381.31928783178574,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2779.783475340804
455,4,3,0,1,0,0,4,0,4,4,8,563.3223666666667,2,0,447.29492532427366,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2504.7108776826262
1029,10,9,1,0,0,0,6,4,5,10,6,238.1285,12,2,248.38777211055952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3532.8085787299483
975,10,9,0,0,1,0,7,3,5,10,6,249.7227777777778,13,5,231.5124652049671,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,3826.454805695076
676,6,5,1,0,0,0,6,0,4,6,6,517.28096,9,0,512.8643372249016,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3068.27738986022
970,9,0,8,0,0,0,8,1,5,9,7,312.24213750000007,9,4,318.2425169491413,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4365.439246499294
743,6,5,0,0,1,0,4,2,3,6,6,437.68436,9,2,423.05557807511997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3707.6970614906
1357,14,4,9,0,1,0,10,4,5,14,8,197.95873076923078,15,5,190.59948178497294,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,4548.852861002442
447,4,4,0,0,0,0,4,0,5,4,8,533.5096666666667,8,0,496.60820477617307,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2206.2737800502787
825,4,4,0,0,0,0,2,2,4,4,9,239.1982,11,0,223.51259928659215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3326.9095895088967
657,6,3,1,1,1,0,5,1,5,6,9,266.33700000000005,7,3,249.3049179272944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,3950.3759172409054
379,3,1,0,2,0,0,2,1,5,3,7,156.94535000000002,4,1,393.8896558280282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4157.002842850159
1010,11,4,7,0,0,0,9,2,5,11,6,160.90304,11,3,181.88627686861088,0,0,0,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2,3015.789612868035
829,8,5,3,0,0,0,5,3,5,8,7,308.17298571428574,10,4,281.307517772903,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,5900.9102503603
1362,10,10,0,0,0,0,10,0,5,10,13,202.43132222222232,15,0,196.70921675846407,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,3183.6870524091146
764,7,5,0,0,2,0,4,3,5,7,9,298.4785666666667,9,2,217.00820369749795,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,4103.1002640563775
1389,14,9,4,1,0,0,12,2,3,14,9,159.37224615384613,10,4,160.31230179130554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,0,1,0,3,5030.269046013724
655,5,5,0,0,0,0,4,1,5,5,12,235.61674999999997,11,0,242.33053583440835,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2210.2658031495853
610,7,6,1,0,0,0,4,3,5,7,8,249.4676333333333,10,1,205.0155448564532,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,3595.6475035471926
1724,16,3,12,0,0,0,10,6,4,16,9,142.51154,17,5,131.21815000532555,2,3,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,1,6569.57812476119
917,7,6,0,0,1,0,6,1,4,7,12,352.4234166666667,12,0,410.25091928702244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3372.8747419015517
751,9,5,3,1,0,0,6,3,5,9,9,235.20637500000004,4,3,180.94039127961761,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,3,5469.842131606672
745,7,7,0,0,0,0,7,0,4,7,8,303.4096333333333,11,0,318.85511270338674,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,0,0,0,0,0,2200.243935077986
420,3,2,0,1,0,0,3,0,5,3,8,648.7950000000001,7,1,675.8006373516087,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,2453.0842116658678
604,6,2,4,0,0,0,6,0,5,6,7,266.16358,6,0,320.74631120136763,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2928.3925745394345
463,5,1,4,0,0,0,4,1,3,5,7,331.82145,7,1,301.7613170766057,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2740.1165973687484
467,1,1,0,0,0,0,0,1,5,1,7,0.0,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1717.957235073194
1093,9,2,7,0,0,0,9,0,3,9,5,158.463225,9,3,178.2968675590752,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,1,2129.834339996508
825,8,6,0,0,0,1,7,1,5,8,4,195.72115714285715,9,0,219.92438379780265,0,0,0,1,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2831.6213924120443
423,2,1,0,0,1,0,2,0,5,2,7,1583.5776999999998,6,0,1654.577825953277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2530.1446228508917
656,9,6,1,0,0,2,7,2,4,9,4,232.2030875,9,1,197.25512156443295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,2756.110395452987
792,9,8,0,1,0,0,7,2,5,9,2,206.62154999999996,2,0,194.0174877410255,0,0,0,0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1956.6381236838304
1312,8,5,0,2,1,0,7,1,5,8,12,335.4574428571429,14,2,285.49864300177325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,7517.850842809187
1114,9,8,0,0,1,0,7,2,4,9,12,332.78205,13,3,297.7614294957798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,4341.33569880167
1192,13,3,7,3,0,0,12,1,4,13,9,182.3231916666667,16,4,146.66594871682796,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,6181.1857474804465
2013,21,8,11,2,0,0,16,5,4,21,9,120.28842999999999,22,5,128.15254533263197,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,3,8532.405194032188
1389,15,15,0,0,0,0,13,2,3,15,14,170.63295714285718,15,5,155.52258598867527,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,0,0,0,0,0,2,7489.3892807604225
920,9,6,0,3,0,0,6,3,5,9,13,305.07692499999996,13,3,283.8764662920349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,5851.542858376164
1304,13,4,8,1,0,0,9,4,5,13,14,207.79120000000003,18,1,193.2474430300856,1,1,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,8088.59567680034
1111,10,4,0,3,2,1,10,0,5,10,14,258.02222222222224,16,2,285.18408016695207,0,1,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,4,7430.815896352578
1469,13,5,6,1,1,0,12,1,5,13,13,200.39485,15,2,184.33459652575405,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,1,1,6,9143.105344591182
1514,11,11,0,0,0,0,8,3,5,11,12,102.71997999999999,11,3,47.44049506838953,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,5717.676773922507
1526,15,13,2,0,0,0,13,2,5,15,9,149.03927142857145,17,1,103.71246958037806,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,5,6097.1244863663605
723,5,4,0,0,1,0,3,2,5,5,12,531.106975,15,1,640.2684554497017,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4507.163302538167
1245,9,8,0,0,1,0,6,3,4,9,11,258.4982125,20,0,224.65832877320074,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,6413.665016218054
859,9,6,1,2,0,0,4,5,5,9,11,186.69812499999998,15,2,238.1752804672731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5209.239965960889
810,7,6,0,0,1,0,6,1,3,7,13,357.54043333333334,18,1,366.18288476000674,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,4855.541615112348
1301,12,4,5,1,1,1,8,4,5,12,10,196.68700909090919,20,0,232.54112037976682,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,6485.166387839485
885,11,9,0,0,2,0,9,2,5,11,9,224.40337000000005,10,2,161.66779709348825,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,5568.339003712415
2340,19,19,0,0,0,0,15,4,4,19,11,134.2094,23,2,135.0842680013213,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,1,0,0,0,0,1,7313.381234181611
1158,9,7,0,1,0,1,7,2,3,9,8,290.661475,16,2,341.78907896440694,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6347.096643488256
644,7,5,0,0,2,0,5,2,5,7,9,219.66750000000002,6,1,230.49685166580912,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4,4823.506231356072
1390,13,3,8,2,0,0,12,1,5,13,8,147.90297499999997,16,1,150.87186237794737,0,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,1,0,1,3362.396064098863
500,3,1,0,0,2,0,3,0,5,3,9,656.08145,10,0,667.845197300129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,3253.334109208125
994,11,11,0,0,0,0,10,1,4,11,7,208.64515,11,4,145.54200794006402,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,2,4637.285124301155
1592,16,14,1,1,0,0,10,6,5,16,4,130.97035333333332,16,5,113.12612348800813,2,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,1,1,0,0,0,0,2,4421.92671821338
967,9,4,1,2,2,0,9,0,5,9,9,210.1884,8,0,227.87643112975897,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,1,1,3533.596316551155
686,6,5,1,0,0,0,5,1,5,6,12,224.71986000000007,10,2,245.41051734454922,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3214.5547306886474
1455,14,12,2,0,0,0,12,2,5,14,11,133.06123076923075,16,6,134.70300895390102,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,4,3,0,0,0,2,6010.82653565828
