"damage","rifle","sniper","pistol","smg","grenade","preplant.kill","postplant.kill","total.kills","total.deaths","avg.kill.time","assists","alone.kills","Avg.Distance.to.A.bomb..on.kill.","alone_death","total_distance_traveled","Role"
1612,7,5,1,0,0,11,3,14,12,145.0301,20,1,138.7597484,2,5925.11837,"1"
1287,4,2,3,3,0,12,0,12,10,192.4920818,18,4,203.3186965,2,5597.108695,"4"
1762,11,9,2,0,0,21,1,22,11,104.1107476,18,2,104.6246364,1,6862.718902,"1"
1647,9,0,1,1,0,9,2,11,8,180.35086,17,3,128.3539328,2,9445.845009,"0"
812,2,0,0,4,0,6,0,6,8,379.66618,6,3,296.7492585,2,6133.910312,"4"
906,4,0,0,0,0,4,0,4,7,409.9104333,10,0,551.0601328,1,1977.909388,"0"
714,8,0,0,0,0,8,0,8,6,260.6921571,8,2,326.5442,0,2846.87506,"4"
764,4,2,0,1,0,7,0,7,4,282.5556833,7,0,293.0199881,0,2458.692384,"0"
1042,4,6,1,0,0,9,2,11,7,105.1684,8,2,138.4922887,2,4398.370148,"3"
733,3,4,0,0,0,6,1,7,4,299.56745,11,0,281.7259734,1,2529.778365,"0"
506,1,3,0,0,0,2,2,4,7,70.777,6,0,80.85817495,1,2678.606536,"1"
784,6,1,0,0,0,7,0,7,8,302.6406667,10,2,333.9287503,1,4149.261144,"4"
417,2,0,0,0,0,2,0,2,7,855.3861,8,0,991.7878598,3,2267.952347,"2"
398,1,2,0,1,0,4,0,4,9,594.8743667,7,2,717.2445701,2,3664.175892,"4"
1061,1,10,1,0,0,12,0,12,7,148.1718818,2,1,156.5501379,2,3480.657556,"3"
1430,14,1,0,0,0,12,3,15,13,116.9609071,14,3,127.6947736,1,6944.069262,"1"
1550,5,7,0,2,0,10,4,14,8,175.5938462,15,7,138.4993151,5,7432.455089,"1"
1537,10,2,1,1,0,13,1,14,13,173.6054154,15,4,152.2012509,4,4968.756222,"4"
1175,9,3,1,1,1,10,5,15,10,140.7228286,17,3,127.2222062,3,7099.03861,"0"
573,3,0,0,0,0,3,0,3,12,282.093,9,0,471.9342468,1,6307.990063,"0"
1414,7,3,0,0,0,4,8,12,12,187.8423818,15,5,204.9777222,4,7061.1659,"4"
955,1,0,2,4,0,7,0,7,7,223.0177167,11,3,288.8616738,3,5690.814442,"2"
1087,1,1,2,1,0,5,0,5,14,456.6705,17,2,430.8503407,4,5192.263825,"4"
1505,0,13,1,1,0,13,3,16,13,138.9054733,14,2,98.53371058,2,6801.848011,"1"
1167,11,0,1,3,0,11,4,15,14,133.8530214,3,2,110.1797166,4,7323.603581,"0"
904,2,5,0,0,1,7,1,8,10,84.48064286,13,1,96.6901591,1,2739.616774,"3"
400,0,0,1,1,0,2,0,2,10,384.5638,5,0,320.3083806,2,3342.34341,"3"
592,2,0,2,1,0,4,1,5,10,261.775725,8,2,226.5537815,3,3703.335288,"2"
824,5,0,0,2,0,6,1,7,9,225.5296167,9,1,189.9312863,2,4400.637876,"2"
520,0,0,0,4,0,4,0,4,10,41.01,8,1,52.44733897,4,4370.265588,"1"
1340,8,5,0,0,0,12,1,13,7,118.47455,14,3,96.10203095,0,3631.226617,"3"
1019,5,6,1,0,0,10,2,12,4,125.6872636,11,2,143.5276785,0,6049.711941,"1"
1178,11,0,0,0,0,10,1,11,4,78.61001,10,5,37.25179182,0,3124.9772,"1"
945,6,2,3,0,0,9,2,11,5,125.97798,10,2,93.61692737,1,4902.417511,"0"
510,3,0,0,0,0,2,1,3,7,83.8955,6,0,110.4664911,0,3282.031172,"1"
294,1,1,0,0,0,2,0,2,6,214.969,4,1,114.8911372,2,2257.269129,"3"
1884,21,0,1,0,1,15,8,23,8,102.6035545,23,9,91.91102408,1,6290.675552,"1"
2114,17,1,0,0,0,14,5,19,20,116.8879667,20,2,126.0555088,1,5744.886024,"1"
1091,8,0,0,0,0,7,1,8,14,251.2647143,13,1,303.9224804,1,5178.358992,"0"
2363,18,5,0,1,1,22,3,25,16,73.64110833,21,2,51.54686366,2,10224.39678,"1"
1577,8,6,0,5,0,17,2,19,15,126.9186667,16,2,110.9758441,3,7972.059264,"1"
1117,8,0,0,2,2,10,2,12,16,177.4661273,18,1,195.4747935,4,7165.487222,"1"
815,6,0,0,1,0,6,1,7,17,276.4081,14,2,251.9445665,5,5735.286659,"2"
1224,6,0,0,1,0,6,1,7,15,341.7655,14,1,344.2497089,6,8498.763695,"2"
1703,12,0,0,6,0,11,8,19,14,114.2969333,12,10,124.5734847,4,6867.75294,"1"
383,3,0,0,1,0,4,0,4,5,326.6627,6,0,386.7604859,2,2553.885931,"2"
1026,9,0,0,5,1,15,0,15,4,93.70177143,13,2,91.01976992,1,2456.867238,"1"
755,5,0,0,1,0,4,3,7,2,210.32835,9,4,152.3358299,2,4231.612691,"4"
688,7,1,0,1,0,9,0,9,4,150.4502375,10,1,132.2735132,1,2158.731461,"0"
330,2,0,0,0,1,3,0,3,6,469.1037,5,0,583.6789296,2,2584.59343,"2"
659,4,0,0,0,0,4,0,4,17,348.6120333,9,1,428.655618,4,2948.136121,"2"
454,1,3,0,0,0,3,1,4,5,227.557,6,0,328.3192785,0,2522.603823,"3"
1028,3,1,2,0,0,5,1,6,4,66.02942,11,3,84.16722183,2,3269.19809,"1"
604,3,0,0,0,0,4,0,4,9,315.5734333,9,2,212.1946703,1,4773.36006,"2"
248,2,1,0,0,0,2,1,3,3,80.9641,0,0,274.0476461,2,2508.851182,"1"
730,2,0,1,1,0,4,0,4,9,399.149,9,1,430.2479594,2,3701.310962,"2"
1598,15,1,1,0,0,13,4,17,7,138.248475,18,3,114.6513654,3,7482.096043,"0"
1246,8,0,0,4,0,9,3,12,8,202.7001545,15,3,162.7180989,2,6040.305455,"4"
1542,6,1,0,4,0,10,1,11,11,161.42685,18,2,203.3999301,2,5260.083054,"4"
667,4,1,0,0,1,6,0,6,9,261.71688,10,2,346.687529,2,4257.019652,"4"
1151,10,3,1,1,1,16,0,16,9,150.24324,15,2,130.8424551,1,6823.677779,"0"
978,6,1,1,0,0,5,3,8,11,277.1998,14,3,236.8091296,4,5924.7463,"2"
1073,4,3,0,0,0,6,1,7,9,309.6026167,14,2,323.1235613,1,4804.638392,"4"
713,4,0,0,2,0,6,0,6,12,289.45292,10,1,386.2619084,2,6005.504495,"2"
1007,3,2,0,2,1,7,1,8,10,117.7434286,4,0,138.1734945,3,5590.794468,"1"
1604,0,8,1,8,0,14,3,17,9,105.7198125,16,9,98.36165953,4,6073.217654,"1"
1187,11,0,2,0,0,13,0,13,11,138.83165,14,2,138.1914708,1,5430.597941,"0"
559,2,0,0,3,0,5,0,5,8,273.336975,10,0,295.1646445,4,4648.101798,"2"
356,2,0,2,0,0,4,0,4,11,155.8591,5,0,82.68649007,0,3122.795768,"0"
866,0,2,3,8,0,12,1,13,10,69.17754167,11,9,91.87161319,1,3973.052175,"1"
1226,5,5,0,0,0,8,2,10,14,99.20358889,16,0,120.641966,1,4939.035275,"3"
255,2,0,0,0,0,2,0,2,4,876.5473,3,1,471.4308554,1,1173.48374,"0"
1368,5,2,2,5,0,11,3,14,8,112.1366077,13,0,114.4447041,2,5162.195461,"1"
1392,5,3,0,3,1,8,4,12,10,127.7200182,15,2,116.6717927,4,6083.875916,"0"
1231,2,2,3,5,0,12,0,12,17,70.48791818,4,1,48.29727566,9,6081.061124,"1"
368,0,3,0,0,0,3,0,3,2,62.9487,4,1,6.441938671,1,473.9758631,"1"
212,0,1,0,0,0,1,0,1,2,0,2,0,0,0,525.874309,"1"
258,0,0,0,3,0,3,0,3,3,144.432,3,0,126.5870466,0,490.7299937,"3"
471,3,1,0,0,1,3,2,5,1,77.6545,5,2,69.01530331,1,1482.158444,"1"
139,2,0,0,0,0,1,1,2,1,7.4075,2,0,56.17937826,0,178.171596,"1"
200,0,2,0,0,0,2,0,2,3,9.1579,2,1,20.22057581,1,269.3757366,"1"
133,0,0,0,1,0,1,0,1,3,0,2,1,0,2,535.6333548,"1"
100,1,0,0,0,0,1,0,1,3,0,0,0,0,0,373.9641943,"1"
1151,5,5,0,0,1,8,3,11,11,160.30729,14,3,161.2740591,2,4315.878984,"3"
1255,4,4,0,2,1,11,0,11,8,196.02703,14,2,222.1146786,3,4239.102212,"4"
259,0,0,1,1,0,1,1,2,10,611.9989,7,2,141.9079399,2,3213.659973,"0"
1157,3,6,1,1,0,10,1,11,8,202.16571,14,3,214.5369886,1,5489.618395,"3"
1204,12,0,2,0,0,13,1,14,7,130.5935846,14,3,147.0392569,1,4408.826137,"0"
1045,7,1,1,1,0,10,0,10,8,223.8333222,13,0,259.7894513,2,3720.076884,"2"
364,1,0,0,0,0,1,0,1,12,0,6,0,0,0,3731.198945,"1"
504,3,0,0,0,0,3,0,3,8,260.225,10,0,252.8144094,4,2720.313064,"2"
1386,3,9,2,0,0,12,2,14,9,178.3695538,14,6,185.2800555,3,5853.524973,"1"
796,6,0,0,0,0,5,1,6,11,260.65,12,1,360.201241,3,5370.029322,"2"
207,1,0,0,0,0,1,0,1,12,0,6,0,0,1,3362.349276,"1"
1025,0,10,1,0,0,8,3,11,6,193.50926,11,4,222.6373965,3,6125.135049,"1"
1297,2,5,5,1,0,11,2,13,8,147.8547083,10,0,155.2940989,0,3895.85085,"3"
942,8,1,0,0,0,8,1,9,8,290.1591375,8,1,333.7681798,1,3804.328538,"0"
40,0,0,1,0,0,1,0,1,5,0,2,1,0,1,3351.106508,"1"
840,8,0,0,0,0,7,1,8,9,293.8218286,12,2,276.711982,2,3950.573407,"2"
1447,5,6,4,1,0,16,0,16,7,136.5913133,15,4,142.2212725,1,5858.931319,"1"
1316,9,0,0,2,0,9,2,11,8,207.88057,13,3,219.3966761,1,4836.165703,"4"
707,7,0,0,0,0,7,0,7,8,171.4404333,10,0,174.6716507,0,4531.884538,"0"
1085,5,0,3,2,0,10,0,10,11,165.5576667,13,0,217.0225077,3,5659.261805,"2"
842,2,6,0,1,0,8,1,9,9,257.18005,12,2,253.4601961,5,4228.262276,"3"
931,5,0,0,0,0,6,0,6,11,405.35066,11,2,468.924026,1,3920.296064,"4"
884,2,0,0,0,0,6,0,6,11,249.09132,9,0,226.1544165,1,3792.519488,"0"
860,2,4,2,0,0,7,1,8,10,232.6702,2,2,298.3894428,5,4844.672722,"4"
1038,6,2,2,0,0,10,0,10,12,250.6107444,16,1,275.4863934,2,4257.957479,"2"
1786,5,4,0,2,0,11,0,11,15,234.75812,20,0,259.9639606,1,4940.015736,"1"
945,7,0,0,0,0,6,1,7,13,222.7031667,15,2,212.538248,3,6125.023147,"2"
2040,16,2,0,0,0,17,1,18,10,138.9700471,21,4,159.7706636,2,5965.959822,"4"
955,7,0,0,1,0,8,0,8,13,336.5431286,11,1,392.5152454,2,5472.156877,"2"
1681,10,4,1,0,0,14,1,15,11,159.2694643,18,6,129.7707117,5,6103.148614,"4"
1041,6,0,0,2,0,8,0,8,10,307.5228571,14,0,304.7359006,2,4439.362444,"2"
959,10,2,0,0,0,11,1,12,7,212.7032182,1,2,207.4529275,4,4322.49973,"4"
661,3,0,0,0,0,3,0,3,6,644.6484,9,1,592.566785,1,2966.997381,"0"
1186,10,1,0,0,1,11,1,12,4,135.3077273,13,4,194.0373457,2,3941.663602,"2"
457,0,1,0,5,0,4,2,6,5,271.62358,6,2,245.2454208,1,4182.136328,"2"
539,4,1,0,0,0,3,2,5,4,164.2015,6,1,162.9624569,1,1724.741528,"0"
644,2,2,0,1,0,5,0,5,7,357.36785,9,2,321.8559096,2,2719.173555,"4"
450,4,0,0,1,0,3,2,5,7,381.847725,7,1,519.0479177,1,2791.054052,"0"
296,1,0,0,0,0,1,0,1,7,0,5,0,0,0,2987.696842,"1"
966,7,1,1,0,1,9,1,10,7,135.5318667,4,1,137.7758678,3,3778.311825,"0"
1258,5,8,0,0,0,9,4,13,12,200.1138083,15,2,185.393516,3,6920.137886,"1"
726,9,1,1,1,0,10,2,12,10,213.7168727,11,3,200.2007968,4,5984.938832,"4"
859,3,0,0,2,0,3,2,5,9,534.021525,12,1,614.4103591,2,5579.743633,"2"
1397,7,1,0,0,0,4,4,8,11,292.8353,15,3,305.4326959,3,5913.468057,"4"
1466,13,0,0,1,0,11,3,14,11,141.1839692,18,4,110.571792,3,5764.245253,"0"
1158,8,2,0,0,0,9,1,10,10,247.7028778,14,3,204.4509937,1,6571.137638,"2"
1138,3,5,1,0,0,8,2,10,12,267.5963556,13,2,261.0926868,5,5303.905937,"3"
1400,15,0,0,0,0,8,7,15,10,166.25035,16,5,146.0731813,1,6684.222946,"0"
754,6,0,0,0,0,6,0,6,9,379.34978,3,2,374.9113985,4,4569.645306,"4"
991,4,5,0,1,0,10,0,10,6,201.4787,10,4,178.2043427,2,4080.642913,"3"
667,5,1,1,0,0,7,0,7,6,323.6316167,11,1,337.8537889,3,4545.719044,"2"
630,1,0,2,2,0,5,0,5,7,510.729575,8,0,458.5338367,0,2298.73359,"3"
999,10,0,0,1,1,12,0,12,7,121.8713182,7,0,125.9088451,1,3008.574138,"1"
680,4,0,0,1,0,5,0,5,11,409.94515,8,0,405.0477473,1,4715.038839,"0"
440,1,2,0,0,0,3,0,3,9,235.7839,7,0,149.8470522,2,3426.54006,"3"
882,4,2,0,1,1,7,1,8,13,253.9620286,9,2,246.3592901,2,5185.036344,"2"
1336,1,7,2,3,0,13,0,13,7,156.5275417,14,2,164.8585634,2,4062.098474,"3"
135,1,0,0,0,0,1,0,1,6,0,2,1,0,1,2036.629045,"1"
600,4,1,1,0,0,6,0,6,12,344.01432,6,1,309.693235,2,5507.765718,"2"
773,4,1,0,1,0,4,2,6,12,416.38654,14,1,349.5224973,2,5918.947559,"2"
994,7,0,0,2,0,7,2,9,10,326.3714125,10,2,373.2308822,1,4450.514766,"4"
1491,3,10,0,0,0,13,0,13,12,179.958775,16,3,187.014453,2,4315.037655,"3"
802,9,0,0,0,1,6,4,10,8,267.7022,17,2,259.2824258,1,6398.252787,"2"
1544,16,0,0,0,0,11,5,16,10,109.1332667,16,5,126.7698963,4,6200.268192,"1"
1256,6,4,0,0,0,10,0,10,8,200.2417889,16,1,143.8332987,2,6420.674126,"0"
636,3,2,0,0,0,4,1,5,10,290.79645,4,0,215.9173625,2,4785.314275,"2"
1188,7,2,0,1,0,8,2,10,12,180.2046667,17,2,231.6633102,3,6956.098552,"4"
1009,8,0,0,1,0,8,1,9,13,230.548075,10,1,189.8580988,3,5427.485752,"2"
1326,4,4,0,2,0,7,3,10,12,211.8947222,14,2,216.545621,2,6375.770445,"4"
1871,16,0,1,3,0,16,4,20,11,130.5216947,20,3,127.0477254,2,9341.244564,"0"
1075,6,1,1,3,0,6,5,11,11,231.99759,14,4,252.8358208,4,6658.411733,"2"
1553,8,0,0,3,0,10,1,11,13,241.49002,17,2,211.8835737,3,6917.398219,"2"
1753,16,0,0,3,0,15,4,19,11,112.4625167,18,3,123.5682836,4,8631.543249,"1"
659,4,0,0,1,0,2,3,5,12,528.398025,7,1,568.6226226,3,6110.064403,"2"
1225,11,0,0,0,0,11,0,11,10,100.94749,15,0,115.0410885,1,3355.812571,"1"
781,4,2,0,0,0,4,2,6,10,252.72084,11,0,319.2565785,3,3471.671699,"2"
1126,10,0,0,0,0,9,1,10,10,183.4416778,13,2,212.2551996,1,3941.511436,"2"
685,2,5,0,0,0,6,1,7,7,171.12935,10,2,216.6571106,1,2723.868723,"3"
971,8,0,1,0,0,5,4,9,9,208.9647375,12,4,241.9679215,3,6333.899543,"4"
1366,12,0,1,0,0,12,1,13,9,138.631925,13,3,150.0374308,3,4271.55065,"4"
546,5,0,0,0,0,5,0,5,9,186.6702,7,3,261.717246,3,4376.87178,"4"
787,6,0,0,0,0,5,1,6,9,314.41496,11,2,405.7950148,3,3906.9444,"4"
895,4,0,1,4,0,10,0,10,5,162.0683778,7,2,139.8813198,2,4450.074405,"0"
276,1,0,0,0,0,0,1,1,6,0,6,0,0,3,1666.272476,"1"
396,1,1,0,1,0,2,1,3,6,144.35195,3,1,121.0213889,0,2769.859866,"3"
984,6,3,0,0,0,8,1,9,4,155.3576875,10,3,162.2456296,1,2455.738073,"2"
854,5,0,0,0,0,4,1,5,5,318.005675,8,1,310.9449811,1,2294.547201,"0"
935,6,3,0,0,1,9,1,10,4,161.6517222,9,2,107.913233,0,2647.389953,"0"
569,5,0,0,0,0,5,0,5,5,367.21685,5,1,253.2263543,2,3330.649417,"2"
345,4,0,0,0,0,3,1,4,5,86.4622,4,0,4.948982861,1,2135.886876,"1"
247,1,0,1,1,0,3,0,3,7,553.51315,2,1,362.1233787,3,3098.980981,"3"
873,9,0,0,0,0,9,0,9,10,178.7704375,11,1,116.8941766,1,4531.380534,"0"
1253,9,1,0,0,0,8,2,10,10,186.8012111,19,0,193.1814517,2,3962.25124,"2"
2342,20,0,0,1,0,15,6,21,6,87.428785,19,4,87.75751616,1,3542.512172,"1"
1595,9,3,0,0,0,11,1,12,14,156.8215727,19,1,140.2259143,3,5994.194839,"1"
1420,10,3,0,1,0,12,2,14,12,112.2392538,14,0,116.2605705,1,3634.094703,"1"
896,9,0,0,0,0,8,1,9,10,191.2977875,11,0,189.1364649,3,3476.885957,"2"
407,0,0,0,0,0,0,0,0,13,0,11,0,0,0,2793.896973,"1"
1300,5,4,1,0,0,10,0,10,12,327.9372667,15,4,315.6313591,2,4445.537973,"4"
1217,10,0,0,0,0,8,2,10,14,303.2877333,14,2,353.1005599,2,5834.513278,"4"
901,5,4,0,0,0,8,1,9,11,360.57665,13,2,386.1643174,3,5313.242601,"4"
1033,6,0,1,0,0,5,2,7,11,395.6521667,14,0,372.6520327,1,4874.526982,"0"
1773,9,0,0,10,0,16,3,19,9,129.5711944,17,4,108.5572496,1,6234.852855,"0"
1134,6,4,0,0,0,8,2,10,12,314.7166,17,1,296.705137,3,5291.026149,"2"
905,6,0,0,4,0,7,3,10,11,313.5462333,13,1,307.6504729,3,5431.728942,"2"
1695,16,0,0,1,0,15,2,17,10,140.9035813,19,2,160.6035677,3,7113.119682,"4"
1093,6,0,0,2,0,6,2,8,11,410.0292429,15,2,443.4143052,2,6896.567315,"4"
1377,9,0,0,2,1,11,1,12,11,246.1669636,12,3,284.7474112,3,5699.496617,"2"
555,0,1,2,0,1,3,1,4,10,558.7178667,8,0,469.4387606,0,3300.753259,"3"
966,6,0,0,2,0,4,4,8,7,237.5213714,11,2,186.2896098,3,4126.812048,"2"
835,0,4,2,0,1,7,0,7,7,280.3539,11,3,264.0840094,1,3677.294215,"2"
605,0,4,0,0,0,3,1,4,8,240.8018667,10,0,250.8441023,1,4156.756348,"3"
713,6,0,0,1,1,3,5,8,7,188.9865,11,1,209.617113,2,4428.282688,"2"
890,1,1,1,6,0,8,1,9,8,215.7982,9,1,160.4601156,4,4112.82334,"3"
756,0,0,4,0,0,4,0,4,7,342.0159,7,1,328.5416605,1,3204.696248,"3"
1095,3,7,2,0,0,10,2,12,8,152.6730636,1,1,134.3307583,0,4311.186124,"3"
1053,7,2,0,0,0,8,1,9,9,237.64465,14,0,224.6306969,1,4028.655885,"0"
600,3,1,0,2,0,5,1,6,6,324.70256,9,2,336.5159681,1,1789.022707,"4"
1174,8,0,0,0,0,7,1,8,7,306.7877714,13,0,320.9521613,0,4580.121366,"0"
764,8,0,0,0,0,7,1,8,7,267.2448714,10,2,273.5036821,1,3112.878887,"2"
569,5,0,0,0,0,5,0,5,9,484.3924,7,0,462.3381664,0,2515.656923,"0"
699,5,0,0,0,0,4,1,5,10,497.76195,11,1,547.6600054,2,3198.679813,"2"
961,10,0,0,0,0,5,5,10,7,188.2702222,13,2,223.8583231,2,4181.507452,"4"
454,1,3,0,0,0,4,0,4,1,301.9898333,5,0,389.8589776,0,821.102795,"3"
571,3,3,0,0,0,6,0,6,2,162.6087,6,1,239.6394127,0,1602.102125,"0"
375,0,3,0,1,1,5,0,5,1,192.711725,3,1,137.3838207,0,2035.061616,"3"
515,2,3,0,0,0,5,0,5,2,234.361,3,0,277.5369212,0,965.1758338,"0"
79,0,0,0,0,0,0,0,0,2,0,1,0,0,1,442.3592337,"1"
200,1,1,0,0,0,2,0,2,4,60.0124,2,0,120.9138308,1,856.1599845,"1"
406,2,2,0,0,0,4,0,4,4,298.7078667,3,0,400.6879179,1,2183.360943,"0"
123,1,0,0,0,0,1,0,1,4,0,2,1,0,2,951.6451739,"1"
64,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1375.606166,"1"
80,1,0,0,0,0,1,0,1,4,0,1,1,0,2,724.3235552,"1"
595,3,6,0,0,0,8,1,9,8,188.2431375,9,3,205.3741938,1,3014.588256,"3"
1637,6,0,0,5,0,7,4,11,8,206.30946,17,4,223.8980247,2,6428.026116,"4"
936,8,0,1,1,0,8,2,10,6,175.1066667,12,1,174.2745077,3,6009.735209,"2"
935,3,5,0,0,0,8,0,8,8,302.1490857,11,0,273.4921725,1,5939.862445,"1"
1043,8,0,0,1,0,8,1,9,7,214.713525,11,4,146.3728861,1,6737.345209,"0"
807,2,0,2,1,0,5,0,5,9,364.475775,15,2,399.1904808,3,4594.492524,"4"
503,2,1,0,2,0,5,0,5,11,511.56195,5,2,386.8818507,2,4900.736239,"4"
1232,8,3,1,0,0,9,3,12,7,180.3252273,15,4,187.3872486,1,5712.174542,"4"
713,8,0,0,0,0,7,1,8,9,290.7849857,14,4,264.5451438,4,4038.559163,"2"
692,1,5,0,0,0,5,1,6,10,270.5513,4,0,233.5901196,2,4231.858998,"3"
717,1,0,1,3,0,5,1,6,9,339.98112,9,1,383.3270073,3,3836.370395,"3"
1241,14,2,0,0,0,14,2,16,6,97.28063333,16,5,117.7276281,1,5459.459234,"1"
1113,3,3,0,4,0,10,0,10,10,185.7910444,12,3,221.2929888,3,5758.425296,"4"
1041,8,0,0,1,0,9,0,9,7,208.6320375,11,0,279.6426818,1,4269.656549,"0"
862,6,0,0,1,0,7,0,7,11,230.5015333,9,3,217.3388586,6,6934.009372,"2"
2193,1,14,2,4,0,19,2,21,7,83.80915,20,10,118.2683287,3,6891.178921,"1"
771,7,0,0,0,0,6,1,7,11,183.25425,11,1,267.2343644,2,5384.484164,"2"
382,1,0,0,2,0,2,1,3,9,333.83635,7,1,157.0004579,2,3177.339235,"3"
840,6,0,0,0,0,3,3,6,10,252.26658,9,2,356.4478537,3,6206.674232,"4"
609,5,0,1,0,0,6,0,6,11,275.29554,5,2,313.1082204,4,6662.438891,"4"
1384,1,6,0,4,0,7,4,11,10,144.65254,14,6,201.3280753,1,6836.052381,"1"
588,2,0,0,2,0,4,0,4,11,780.6039,12,2,815.2463041,2,4509.221273,"4"
908,5,0,2,0,2,8,1,9,11,278.0225125,11,4,304.4183256,3,5614.633851,"4"
732,5,4,0,0,0,7,2,9,10,208.7387125,8,1,205.1762598,0,4059.730762,"0"
1036,10,0,0,0,0,7,3,10,8,219.8029333,10,3,216.4126165,3,5527.235188,"2"
1093,11,0,0,0,0,9,2,11,11,143.05823,13,1,153.435649,3,4463.241623,"1"
649,6,0,0,0,0,4,2,6,8,400.54698,11,2,431.9629293,2,4322.375296,"4"
1164,3,5,0,2,0,9,1,10,8,259.5935111,15,1,251.0723908,1,6690.338374,"1"
1478,7,7,0,1,1,13,3,16,7,158.3027333,16,5,145.439252,3,5076.660184,"3"
872,6,1,0,0,0,7,0,7,9,163.7971667,7,2,124.3488175,3,4553.56984,"0"
456,0,2,1,0,0,2,1,3,5,671.95815,6,2,709.3145162,1,1329.8109,"4"
855,7,0,0,0,0,7,0,7,5,248.9168333,10,1,220.878345,0,3091.869029,"0"
588,2,2,0,1,0,5,0,5,7,417.156625,7,0,433.7859097,1,2593.166071,"0"
714,8,0,0,1,0,7,2,9,3,192.982875,9,2,199.6338418,0,2293.667404,"2"
353,5,0,0,0,0,5,0,5,3,179.86885,7,3,256.7373561,0,2512.846897,"2"
1018,8,0,0,0,0,5,3,8,6,219.5425,11,3,233.3797464,4,4355.810306,"2"
525,6,0,0,0,0,5,1,6,6,211.51286,9,1,145.438358,0,3291.293274,"0"
437,2,1,0,0,0,3,0,3,7,442.50175,5,2,293.1872915,2,2697.998076,"4"
569,5,0,0,0,0,4,1,5,5,331.688525,6,0,353.1314926,0,3128.537875,"0"
145,0,1,0,0,0,1,0,1,5,0,2,0,0,0,3429.765382,"1"
661,2,0,5,0,0,8,0,8,5,233.1611,6,2,221.4658075,1,2812.422716,"2"
265,0,0,0,0,0,2,1,3,4,506.34765,3,1,483.7621086,1,2001.627514,"3"
515,1,0,1,0,0,2,1,3,5,630.137,6,0,821.5958679,1,2558.771662,"3"
546,3,0,0,1,0,3,1,4,7,471.8306,5,1,502.1050412,4,3023.532828,"2"
678,0,2,0,2,0,4,1,5,7,307.0437,7,1,210.4230697,1,4352.865112,"3"
539,3,0,0,2,0,5,0,5,6,274.0763,7,5,296.1841024,2,2978.797597,"4"
414,1,0,1,2,0,3,1,4,7,422.2483,2,2,528.3595131,4,3824.535346,"4"
617,2,0,0,1,0,2,1,3,9,534.8092,10,0,526.0587237,1,2474.924787,"0"
740,4,1,4,0,0,8,1,9,2,157.2814875,11,2,139.0990206,2,5076.749942,"0"
764,2,3,0,1,0,5,1,6,7,255.54126,8,0,231.5421415,2,2792.328954,"2"
708,3,0,0,0,2,4,1,5,8,323.0468,7,1,415.1689541,2,2599.016835,"2"
625,3,1,0,0,0,3,1,4,8,302.0026,8,0,469.0094837,3,3075.801658,"2"
501,4,0,0,0,0,4,0,4,8,247.6947667,7,0,282.9733857,2,3176.216228,"2"
1157,11,0,0,0,1,12,1,13,7,112.6840417,11,5,97.10467909,3,3575.784096,"1"
137,1,0,0,0,0,1,0,1,8,0,2,0,0,1,2755.300441,"1"
1374,11,0,0,5,0,11,5,16,7,138.06106,13,7,166.6461091,1,5958.285927,"4"
919,9,1,4,0,0,14,0,14,8,132.4834615,9,2,155.8859751,2,3887.859919,"2"
1337,15,2,0,1,0,14,4,18,7,105.9943,17,3,134.5493565,2,6019.473707,"1"
756,9,0,1,1,0,7,4,11,10,201.52606,12,2,197.8999842,2,5222.514015,"4"
